long,lat,year,T_Summer,PPT_Summer,VWC_Summer_whole,ExtremeShortTermDryStress_Summer_whole,Herb,Litter,Bare,Shrub,Ann_Herb,treecanopy
-110.007,37.61733,2011,22.78098,5.72,0.05759883,34.6,9.0,18.0,56.0,21.0,0.0,0.0
-110.007,37.61733,2012,23.7538,6.95,0.05867673,34.93,9.0,18.0,56.0,21.0,0.0,0.0
-110.007,37.61733,2013,22.72826,8.15,0.05921792,35.98,9.0,18.0,56.0,21.0,0.0,0.0
-110.007,37.61733,2014,21.81739,7.12,0.05911196,34.25,9.0,18.0,56.0,21.0,0.0,0.0
-110.007,37.61733,2015,22.05,13.2,0.06287287,34.77,9.0,18.0,56.0,21.0,0.0,0.0
-110.007,37.61733,2016,23.43043,7.39,0.05917991,35.8,9.0,18.0,56.0,21.0,0.0,0.0
-110.007,37.61733,2017,23.94022,6.41,0.05783861,35.83,9.0,18.0,56.0,21.0,0.0,0.0
-110.007,37.61733,2018,24.31141,4.36,0.05715013,34.75,9.0,18.0,56.0,21.0,0.0,0.0
-110.0057,37.59436,1980,23.06576,2.57,0.07246131,36.11,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1981,23.1087,9.69,0.07343657,35.96,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1982,21.92609,9.99,0.07630593,34.88,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1983,21.08696,10.71,0.07521107,33.43,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1984,21.71413,9.48,0.07395289,33.69,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1985,23.20652,4.65,0.07409324,36.12,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1986,22.23859,10.35,0.07489262,33.95,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1987,21.80109,11.49,0.07876748,32.97,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1988,23.01522,8.56,0.07339548,34.4,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1989,22.32717,6.86,0.07432357,36.35,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1990,23.05054,5.31,0.07265491,35.93,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1991,22.11522,6.56,0.07306603,33.35,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1992,21.5087,6.03,0.07309743,33.19,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1993,21.11033,6.03,0.07377329,33.51,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1994,24.35761,2.63,0.07187166,36.17,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1995,21.88533,6.94,0.07325935,35.18,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1996,23.9837,4.96,0.07246462,35.17,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1997,21.87011,9.13,0.07826451,33.26,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1998,22.30489,5.71,0.0737304,35.48,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,1999,21.44402,15.09,0.07961985,32.86,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2000,23.70707,4.91,0.07220173,35.68,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2001,22.90761,8.57,0.07487144,35.01,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2002,23.99674,3.02,0.07193044,35.99,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2003,24.03587,5.79,0.0729539,36.62,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2004,22.47609,2.62,0.07211965,33.96,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2005,22.04891,8.42,0.07502931,37.07,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2006,23.67935,7.33,0.07320806,35.47,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2007,23.7375,7.72,0.07373652,35.51,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2008,22.05761,7.08,0.07396066,33.94,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2009,22.19293,2.67,0.07227724,34.68,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2010,22.40326,10.77,0.08045711,35.44,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2011,22.78098,5.72,0.07255699,34.6,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2012,23.7538,6.95,0.0747634,34.93,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2013,22.72826,8.15,0.07549148,35.98,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2014,21.81739,7.12,0.07433587,34.29,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2015,22.05,13.2,0.07795362,34.77,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2016,23.43043,7.39,0.07460006,35.8,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2017,23.94022,6.41,0.07334448,35.83,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.59436,2018,24.31141,4.36,0.07257295,34.75,9.0,6.0,72.0,8.0,0.0,13.0
-110.0057,37.61284,1980,23.06576,2.57,0.07288942,36.11,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1981,23.1087,9.69,0.07436123,35.96,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1982,21.92609,9.99,0.07745509,34.88,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1983,21.08696,10.71,0.07683838,33.43,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1984,21.71413,9.48,0.07483775,33.69,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1985,23.20652,4.65,0.07479444,36.12,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1986,22.23859,10.35,0.07562062,33.95,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1987,21.80109,11.49,0.08030373,32.97,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1988,23.01522,8.56,0.07390322,34.4,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1989,22.32717,6.86,0.07525301,36.35,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1990,23.05054,5.31,0.07281845,35.93,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1991,22.11522,6.56,0.07360226,33.35,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1992,21.5087,6.03,0.07371719,33.19,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1993,21.11033,6.03,0.074282,33.51,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1994,24.35761,2.63,0.07212444,36.17,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1995,21.88533,6.94,0.07410173,35.18,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1996,23.9837,4.96,0.072674,35.17,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1997,21.87011,9.13,0.08002911,33.26,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1998,22.30489,5.71,0.07431606,35.48,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,1999,21.44402,15.09,0.08234923,32.86,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2000,23.70707,4.91,0.07233036,35.68,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2001,22.90761,8.57,0.07613424,35.01,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2002,23.99674,3.02,0.07202446,35.99,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2003,24.03587,5.79,0.07362491,36.62,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2004,22.47609,2.62,0.07226242,33.96,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2005,22.04891,8.42,0.07642822,37.07,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2006,23.67935,7.33,0.07373461,35.47,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2007,23.7375,7.72,0.07463115,35.51,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2008,22.05761,7.08,0.07494035,33.94,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2009,22.19293,2.67,0.07253495,34.68,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2010,22.40326,10.77,0.08298227,35.44,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2011,22.78098,5.72,0.07301405,34.6,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2012,23.7538,6.95,0.07543997,34.93,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2013,22.72826,8.15,0.07600966,35.98,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2014,21.81739,7.12,0.07558825,34.25,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2015,22.05,13.2,0.07963067,34.77,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2016,23.43043,7.39,0.07567205,35.8,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2017,23.94022,6.41,0.07422501,35.83,7.0,18.0,39.0,26.0,0.0,26.0
-110.0057,37.61284,2018,24.31141,4.36,0.07303303,34.75,7.0,18.0,39.0,26.0,0.0,26.0
-110.005,37.61892,1980,23.06576,2.57,0.05755465,36.11,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1981,23.1087,9.69,0.05734003,35.96,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1982,21.92609,9.99,0.0596519,34.88,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1983,21.08696,10.71,0.05932601,33.43,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1984,21.71413,9.48,0.05791277,33.69,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1985,23.20652,4.65,0.05876506,36.12,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1986,22.23859,10.35,0.05869319,33.95,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1987,21.80109,11.49,0.06134952,32.97,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1988,23.01522,8.56,0.05790815,34.4,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1989,22.32717,6.86,0.05798306,36.35,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1990,23.05054,5.31,0.05682556,35.93,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1991,22.11522,6.56,0.05741912,33.35,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1992,21.5087,6.03,0.05994138,33.19,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1993,21.11033,6.03,0.05881684,33.51,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1994,24.35761,2.63,0.05621225,36.17,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1995,21.88533,6.94,0.05845124,35.18,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1996,23.9837,4.96,0.05669472,35.17,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1997,21.87011,9.13,0.06120866,33.26,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1998,22.30489,5.71,0.05743354,35.48,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,1999,21.44402,15.09,0.06292113,32.86,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2000,23.70707,4.91,0.05654587,35.68,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2001,22.90761,8.57,0.05849295,35.01,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2002,23.99674,3.02,0.056304,35.99,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2003,24.03587,5.79,0.05710413,36.62,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2004,22.47609,2.62,0.05655721,33.96,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2005,22.04891,8.42,0.05913842,37.07,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2006,23.67935,7.33,0.05713258,35.47,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2007,23.7375,7.72,0.05765746,35.51,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2008,22.05761,7.08,0.05831173,33.94,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2009,22.19293,2.67,0.05651232,34.68,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2010,22.40326,10.77,0.06286232,35.44,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2011,22.78098,5.72,0.05683472,34.6,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2012,23.7538,6.95,0.05830368,34.93,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2013,22.72826,8.15,0.05894929,35.98,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2014,21.81739,7.12,0.05809248,34.29,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2015,22.05,13.2,0.06089037,34.77,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2016,23.43043,7.39,0.05834693,35.8,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2017,23.94022,6.41,0.05730887,35.83,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.61892,2018,24.31141,4.36,0.05667208,34.75,6.0,12.0,65.0,8.0,0.0,0.0
-110.005,37.62657,1980,23.06576,2.57,0.08184181,36.11,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1981,23.1087,9.69,0.08264751,35.96,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1982,21.92609,9.99,0.08525174,34.88,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1983,21.08696,10.71,0.08431,33.43,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1984,21.71413,9.48,0.08306996,33.69,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1985,23.20652,4.65,0.08336769,36.12,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1986,22.23859,10.35,0.08392219,33.95,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1987,21.80109,11.49,0.08740677,32.97,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1988,23.01522,8.56,0.08257677,34.4,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1989,22.32717,6.86,0.08345403,36.35,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1990,23.05054,5.31,0.08187248,35.93,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1991,22.11522,6.56,0.08226843,33.35,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1992,21.5087,6.03,0.08243269,33.19,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1993,21.11033,6.03,0.08292367,33.51,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1994,24.35761,2.63,0.08117879,36.17,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1995,21.88533,6.94,0.08249519,35.18,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1996,23.9837,4.96,0.08172467,35.17,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1997,21.87011,9.13,0.08716789,33.26,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1998,22.30489,5.71,0.0828466,35.48,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,1999,21.44402,15.09,0.0886236,32.86,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2000,23.70707,4.91,0.08147506,35.68,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2001,22.90761,8.57,0.08403217,35.01,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2002,23.99674,3.02,0.08125059,35.99,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2003,24.03587,5.79,0.08219684,36.62,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2004,22.47609,2.62,0.08139127,33.96,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2005,22.04891,8.42,0.08416722,37.07,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2006,23.67935,7.33,0.08241665,35.47,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2007,23.7375,7.72,0.08290834,35.51,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2008,22.05761,7.08,0.08311995,33.94,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2009,22.19293,2.67,0.08160901,34.68,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2010,22.40326,10.77,0.08924683,35.44,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2011,22.78098,5.72,0.08182615,34.6,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2012,23.7538,6.95,0.08379961,34.93,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2013,22.72826,8.15,0.08439339,35.98,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2014,21.81739,7.12,0.08353811,34.25,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2015,22.05,13.2,0.08661504,34.77,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2016,23.43043,7.39,0.08373883,35.8,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2017,23.94022,6.41,0.0825693,35.83,10.0,7.0,47.0,20.0,0.0,23.0
-110.005,37.62657,2018,24.31141,4.36,0.08189009,34.75,10.0,7.0,47.0,20.0,0.0,23.0
-110.0046,37.57034,1980,23.03804,2.56,0.05622974,36.11,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1981,23.08587,9.97,0.05616129,35.98,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1982,21.88533,10.16,0.0578469,34.74,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1983,21.08098,10.85,0.05817349,33.58,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1984,21.73043,9.8,0.05639101,33.88,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1985,23.21467,5.08,0.05658323,36.23,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1986,22.25598,10.29,0.05685689,34.09,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1987,21.85272,11.79,0.05931808,33.11,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1988,23.04076,8.8,0.05603437,34.57,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1989,22.36848,7.23,0.05690963,36.52,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1990,23.06359,5.8,0.05553718,36.03,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1991,22.1462,6.87,0.05586966,33.55,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1992,21.51685,6.29,0.05604407,33.32,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1993,21.11848,6.06,0.05701372,33.62,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1994,24.36304,2.76,0.05502734,36.27,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1995,21.89293,7.15,0.0571723,35.35,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1996,23.99457,5.17,0.05538462,35.29,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1997,21.88913,9.41,0.05994528,33.41,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1998,22.31467,6.45,0.05653274,35.63,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,1999,21.4712,15.07,0.05989907,33.03,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2000,23.71576,5.1,0.05519822,35.84,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2001,22.95326,8.58,0.05695805,35.2,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2002,24.01685,3.21,0.05502201,36.16,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2003,24.04783,5.86,0.05567128,36.77,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2004,22.49293,2.81,0.05513067,34.13,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2005,22.07174,8.51,0.05740203,37.2,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2006,23.68261,7.66,0.05584861,35.6,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2007,23.83098,7.95,0.05632167,35.63,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2008,22.17935,7.04,0.05623619,34.12,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2009,22.29565,2.68,0.05518846,34.86,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2010,22.46087,10.73,0.06058478,35.67,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2011,22.77011,5.8,0.05546591,34.71,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2012,23.73315,7.51,0.05690721,35.04,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2013,22.74076,8.15,0.05725016,36.05,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2014,21.87337,7.37,0.0566962,34.41,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2015,22.05543,13.73,0.05901776,34.86,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2016,23.45272,7.64,0.05707706,35.98,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2017,23.94348,6.74,0.05605451,36.01,15.0,22.0,30.0,38.0,0.0,9.0
-110.0046,37.57034,2018,24.33587,4.63,0.05550502,34.94,15.0,22.0,30.0,38.0,0.0,9.0
-110.0033,37.59806,1980,23.06576,2.57,0.07954748,36.11,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1981,23.1087,9.69,0.08057224,35.96,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1982,21.92609,9.99,0.08360676,34.88,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1983,21.08696,10.71,0.08232787,33.43,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1984,21.71413,9.48,0.08108971,33.69,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1985,23.20652,4.65,0.08112402,36.12,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1986,22.23859,10.35,0.082053,33.95,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1987,21.80109,11.49,0.08596667,32.97,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1988,23.01522,8.56,0.08046773,34.4,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1989,22.32717,6.86,0.08142045,36.35,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1990,23.05054,5.31,0.07967312,35.93,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1991,22.11522,6.56,0.08014095,33.35,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1992,21.5087,6.03,0.08010155,33.19,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1993,21.11033,6.03,0.08083396,33.51,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1994,24.35761,2.63,0.07887534,36.17,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1995,21.88533,6.94,0.08033849,35.18,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1996,23.9837,4.96,0.07951307,35.17,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1997,21.87011,9.13,0.08550285,33.26,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1998,22.30489,5.71,0.08071252,35.48,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,1999,21.44402,15.09,0.08708151,32.86,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2000,23.70707,4.91,0.07922623,35.68,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2001,22.90761,8.57,0.08207742,35.01,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2002,23.99674,3.02,0.07896316,35.99,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2003,24.03587,5.79,0.0800724,36.62,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2004,22.47609,2.62,0.07911937,33.96,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2005,22.04891,8.42,0.08224257,37.07,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2006,23.67935,7.33,0.08030196,35.47,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2007,23.7375,7.72,0.08087253,35.51,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2008,22.05761,7.08,0.08103012,33.94,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2009,22.19293,2.67,0.07922681,34.68,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2010,22.40326,10.77,0.08799242,35.44,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2011,22.78098,5.72,0.07962001,34.6,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2012,23.7538,6.95,0.08190442,34.93,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2013,22.72826,8.15,0.08262695,35.98,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2014,21.81739,7.12,0.08152038,34.25,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2015,22.05,13.2,0.08502729,34.77,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2016,23.43043,7.39,0.08175204,35.8,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2017,23.94022,6.41,0.08046234,35.83,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.59806,2018,24.31141,4.36,0.07969129,34.75,10.0,11.0,50.0,20.0,0.0,22.0
-110.0033,37.61707,1980,23.06576,2.57,0.06943239,36.11,12.0,21.0,27.0,30.0,0.0,25.0
-110.0033,37.61707,1981,23.1087,9.69,0.06788833,35.96,12.0,21.0,27.0,30.0,0.0,25.0
-110.0033,37.61707,1982,21.92609,9.99,0.07097151,34.67,12.0,21.0,27.0,30.0,0.0,25.0
